tile_name,split
dop20rgbi_32_384_5612_2_rp_2023_018_012,train
dop20rgbi_32_384_5612_2_rp_2023_019_012,train
dop20rgbi_32_384_5612_2_rp_2023_019_013,train
dop20rgbi_32_384_5612_2_rp_2023_020_012,train
dop20rgbi_32_386_5598_2_rp_2023_001_004,train
dop20rgbi_32_386_5598_2_rp_2023_001_005,train
dop20rgbi_32_386_5598_2_rp_2023_001_006,train
dop20rgbi_32_386_5598_2_rp_2023_001_007,train
dop20rgbi_32_386_5598_2_rp_2023_002_005,train
dop20rgbi_32_386_5598_2_rp_2023_002_006,train
dop20rgbi_32_386_5598_2_rp_2023_002_007,train
dop20rgbi_32_386_5598_2_rp_2023_003_004,train
dop20rgbi_32_386_5598_2_rp_2023_003_005,train
dop20rgbi_32_386_5598_2_rp_2023_003_006,train
dop20rgbi_32_386_5598_2_rp_2023_003_007,train
dop20rgbi_32_386_5598_2_rp_2023_004_004,train
dop20rgbi_32_386_5598_2_rp_2023_004_005,train
dop20rgbi_32_386_5598_2_rp_2023_004_006,train
dop20rgbi_32_386_5598_2_rp_2023_004_007,train
dop20rgbi_32_386_5598_2_rp_2023_005_005,train
dop20rgbi_32_386_5598_2_rp_2023_005_006,train
dop20rgbi_32_386_5598_2_rp_2023_006_006,train
dop20rgbi_32_386_5598_2_rp_2023_007_001,train
dop20rgbi_32_386_5598_2_rp_2023_007_002,train
dop20rgbi_32_386_5598_2_rp_2023_007_005,train
dop20rgbi_32_386_5598_2_rp_2023_007_006,train
dop20rgbi_32_386_5598_2_rp_2023_008_002,train
dop20rgbi_32_386_5598_2_rp_2023_008_005,train
dop20rgbi_32_386_5598_2_rp_2023_008_006,train
dop20rgbi_32_386_5598_2_rp_2023_008_007,train
dop20rgbi_32_386_5598_2_rp_2023_008_008,train
dop20rgbi_32_386_5598_2_rp_2023_009_004,train
dop20rgbi_32_386_5598_2_rp_2023_009_005,train
dop20rgbi_32_386_5598_2_rp_2023_009_006,train
dop20rgbi_32_386_5598_2_rp_2023_009_007,train
dop20rgbi_32_386_5598_2_rp_2023_009_008,train
dop20rgbi_32_386_5598_2_rp_2023_010_003,train
dop20rgbi_32_386_5598_2_rp_2023_010_004,train
dop20rgbi_32_386_5598_2_rp_2023_010_005,train
dop20rgbi_32_386_5598_2_rp_2023_010_006,train
dop20rgbi_32_386_5598_2_rp_2023_010_007,train
dop20rgbi_32_386_5598_2_rp_2023_011_004,train
dop20rgbi_32_386_5598_2_rp_2023_011_005,train
dop20rgbi_32_386_5598_2_rp_2023_011_006,train
dop20rgbi_32_386_5598_2_rp_2023_011_007,train
dop20rgbi_32_386_5598_2_rp_2023_011_008,train
dop20rgbi_32_386_5598_2_rp_2023_011_009,train
dop20rgbi_32_386_5598_2_rp_2023_011_010,train
dop20rgbi_32_386_5598_2_rp_2023_012_001,train
dop20rgbi_32_386_5598_2_rp_2023_012_002,train
dop20rgbi_32_386_5598_2_rp_2023_012_005,train
dop20rgbi_32_386_5598_2_rp_2023_013_001,train
dop20rgbi_32_386_5598_2_rp_2023_013_002,train
dop20rgbi_32_386_5598_2_rp_2023_013_003,train
dop20rgbi_32_386_5598_2_rp_2023_013_004,train
dop20rgbi_32_386_5598_2_rp_2023_013_005,train
dop20rgbi_32_386_5598_2_rp_2023_013_006,train
dop20rgbi_32_386_5598_2_rp_2023_013_007,train
dop20rgbi_32_386_5598_2_rp_2023_014_002,train
dop20rgbi_32_386_5598_2_rp_2023_014_004,train
dop20rgbi_32_386_5598_2_rp_2023_014_005,train
dop20rgbi_32_386_5598_2_rp_2023_014_007,train
dop20rgbi_32_386_5598_2_rp_2023_014_008,train
dop20rgbi_32_386_5598_2_rp_2023_014_009,train
dop20rgbi_32_386_5598_2_rp_2023_015_008,train
dop20rgbi_32_386_5598_2_rp_2023_015_009,train
dop20rgbi_32_386_5598_2_rp_2023_015_010,train
dop20rgbi_32_386_5598_2_rp_2023_015_013,train
dop20rgbi_32_386_5598_2_rp_2023_016_014,train
dop20rgbi_32_386_5598_2_rp_2023_017_009,train
dop20rgbi_32_386_5598_2_rp_2023_017_010,train
dop20rgbi_32_386_5598_2_rp_2023_017_011,train
dop20rgbi_32_386_5598_2_rp_2023_018_009,train
dop20rgbi_32_386_5600_2_rp_2023_005_003,train
dop20rgbi_32_386_5600_2_rp_2023_005_004,train
dop20rgbi_32_386_5600_2_rp_2023_006_003,train
dop20rgbi_32_386_5600_2_rp_2023_006_004,train
dop20rgbi_32_386_5600_2_rp_2023_007_011,train
dop20rgbi_32_386_5600_2_rp_2023_007_013,train
dop20rgbi_32_386_5600_2_rp_2023_007_014,train
dop20rgbi_32_386_5600_2_rp_2023_007_015,train
dop20rgbi_32_386_5600_2_rp_2023_007_016,train
dop20rgbi_32_386_5600_2_rp_2023_008_002,train
dop20rgbi_32_386_5600_2_rp_2023_008_011,train
dop20rgbi_32_386_5600_2_rp_2023_008_012,train
dop20rgbi_32_386_5600_2_rp_2023_008_013,train
dop20rgbi_32_386_5600_2_rp_2023_008_014,train
dop20rgbi_32_386_5600_2_rp_2023_008_015,train
dop20rgbi_32_386_5600_2_rp_2023_008_016,train
dop20rgbi_32_386_5600_2_rp_2023_009_002,train
dop20rgbi_32_386_5600_2_rp_2023_009_015,train
dop20rgbi_32_386_5600_2_rp_2023_010_013,train
dop20rgbi_32_386_5600_2_rp_2023_010_014,train
dop20rgbi_32_386_5600_2_rp_2023_011_012,train
dop20rgbi_32_386_5600_2_rp_2023_011_013,train
dop20rgbi_32_386_5600_2_rp_2023_011_014,train
dop20rgbi_32_386_5600_2_rp_2023_012_012,train
dop20rgbi_32_386_5602_2_rp_2023_007_001,train
dop20rgbi_32_386_5602_2_rp_2023_007_002,train
dop20rgbi_32_386_5602_2_rp_2023_007_003,train
dop20rgbi_32_386_5602_2_rp_2023_007_004,train
dop20rgbi_32_386_5602_2_rp_2023_008_002,train
dop20rgbi_32_386_5602_2_rp_2023_008_003,train
dop20rgbi_32_386_5602_2_rp_2023_008_004,train
dop20rgbi_32_386_5602_2_rp_2023_009_002,train
dop20rgbi_32_386_5602_2_rp_2023_009_003,train
dop20rgbi_32_386_5602_2_rp_2023_009_004,train
dop20rgbi_32_386_5602_2_rp_2023_010_002,train
dop20rgbi_32_386_5602_2_rp_2023_010_003,train
dop20rgbi_32_386_5602_2_rp_2023_010_004,train
dop20rgbi_32_386_5602_2_rp_2023_011_002,train
dop20rgbi_32_386_5602_2_rp_2023_017_006,train
dop20rgbi_32_386_5602_2_rp_2023_018_005,train
dop20rgbi_32_386_5602_2_rp_2023_018_006,train
dop20rgbi_32_386_5602_2_rp_2023_019_002,train
dop20rgbi_32_386_5602_2_rp_2023_019_003,train
dop20rgbi_32_386_5602_2_rp_2023_019_004,train
dop20rgbi_32_386_5602_2_rp_2023_019_005,train
dop20rgbi_32_386_5602_2_rp_2023_019_006,train
dop20rgbi_32_386_5602_2_rp_2023_020_002,train
dop20rgbi_32_386_5602_2_rp_2023_020_003,train
dop20rgbi_32_386_5602_2_rp_2023_020_006,train
dop20rgbi_32_386_5604_2_rp_2023_003_001,train
dop20rgbi_32_386_5604_2_rp_2023_006_020,train
dop20rgbi_32_386_5604_2_rp_2023_007_020,train
dop20rgbi_32_386_5604_2_rp_2023_008_020,train
dop20rgbi_32_386_5604_2_rp_2023_011_012,train
dop20rgbi_32_386_5604_2_rp_2023_012_011,train
dop20rgbi_32_386_5604_2_rp_2023_012_012,train
dop20rgbi_32_386_5604_2_rp_2023_015_011,train
dop20rgbi_32_386_5604_2_rp_2023_015_019,train
dop20rgbi_32_386_5604_2_rp_2023_015_020,train
dop20rgbi_32_386_5604_2_rp_2023_016_011,train
dop20rgbi_32_386_5604_2_rp_2023_016_012,train
dop20rgbi_32_386_5604_2_rp_2023_016_013,train
dop20rgbi_32_386_5604_2_rp_2023_016_018,train
dop20rgbi_32_386_5604_2_rp_2023_016_019,train
dop20rgbi_32_386_5604_2_rp_2023_016_020,train
dop20rgbi_32_386_5604_2_rp_2023_017_009,train
dop20rgbi_32_386_5604_2_rp_2023_017_010,train
dop20rgbi_32_386_5604_2_rp_2023_017_011,train
dop20rgbi_32_386_5604_2_rp_2023_017_012,train
dop20rgbi_32_386_5604_2_rp_2023_017_013,train
dop20rgbi_32_386_5604_2_rp_2023_018_009,train
dop20rgbi_32_386_5604_2_rp_2023_018_010,train
dop20rgbi_32_386_5604_2_rp_2023_018_011,train
dop20rgbi_32_386_5604_2_rp_2023_018_012,train
dop20rgbi_32_386_5604_2_rp_2023_019_003,train
dop20rgbi_32_386_5604_2_rp_2023_020_003,train
dop20rgbi_32_386_5604_2_rp_2023_020_004,train
dop20rgbi_32_386_5606_2_rp_2023_018_001,train
dop20rgbi_32_386_5606_2_rp_2023_018_002,train
dop20rgbi_32_386_5606_2_rp_2023_019_002,train
dop20rgbi_32_386_5606_2_rp_2023_019_003,train
dop20rgbi_32_386_5608_2_rp_2023_006_005,train
dop20rgbi_32_386_5608_2_rp_2023_006_006,train
dop20rgbi_32_386_5614_2_rp_2023_002_017,train
dop20rgbi_32_386_5614_2_rp_2023_002_018,train
dop20rgbi_32_386_5614_2_rp_2023_003_017,train
dop20rgbi_32_386_5614_2_rp_2023_003_018,train
dop20rgbi_32_386_5614_2_rp_2023_004_017,train
dop20rgbi_32_386_5614_2_rp_2023_004_018,train
dop20rgbi_32_388_5592_2_rp_2023_015_006,train
dop20rgbi_32_388_5592_2_rp_2023_016_005,train
dop20rgbi_32_388_5592_2_rp_2023_016_007,train
dop20rgbi_32_388_5598_2_rp_2023_013_014,train
dop20rgbi_32_388_5598_2_rp_2023_013_015,train
dop20rgbi_32_388_5598_2_rp_2023_014_013,train
dop20rgbi_32_388_5598_2_rp_2023_014_014,train
dop20rgbi_32_388_5598_2_rp_2023_014_015,train
dop20rgbi_32_388_5598_2_rp_2023_014_019,train
dop20rgbi_32_388_5598_2_rp_2023_014_020,train
dop20rgbi_32_388_5598_2_rp_2023_015_018,train
dop20rgbi_32_388_5598_2_rp_2023_015_019,train
dop20rgbi_32_388_5598_2_rp_2023_015_020,train
dop20rgbi_32_388_5598_2_rp_2023_016_018,train
dop20rgbi_32_388_5598_2_rp_2023_016_019,train
dop20rgbi_32_388_5598_2_rp_2023_016_020,train
dop20rgbi_32_388_5600_2_rp_2023_001_018,train
dop20rgbi_32_388_5600_2_rp_2023_001_019,train
dop20rgbi_32_388_5600_2_rp_2023_001_020,train
dop20rgbi_32_388_5600_2_rp_2023_002_018,train
dop20rgbi_32_388_5600_2_rp_2023_002_019,train
dop20rgbi_32_388_5600_2_rp_2023_003_017,train
dop20rgbi_32_388_5600_2_rp_2023_003_018,train
dop20rgbi_32_388_5600_2_rp_2023_003_019,train
dop20rgbi_32_388_5600_2_rp_2023_004_016,train
dop20rgbi_32_388_5600_2_rp_2023_004_017,train
dop20rgbi_32_388_5600_2_rp_2023_004_018,train
dop20rgbi_32_388_5600_2_rp_2023_006_009,train
dop20rgbi_32_388_5600_2_rp_2023_006_010,train
dop20rgbi_32_388_5600_2_rp_2023_006_012,train
dop20rgbi_32_388_5600_2_rp_2023_006_013,train
dop20rgbi_32_388_5600_2_rp_2023_007_009,train
dop20rgbi_32_388_5600_2_rp_2023_007_010,train
dop20rgbi_32_388_5600_2_rp_2023_007_011,train
dop20rgbi_32_388_5600_2_rp_2023_013_001,train
dop20rgbi_32_388_5600_2_rp_2023_013_002,train
dop20rgbi_32_388_5600_2_rp_2023_013_003,train
dop20rgbi_32_388_5602_2_rp_2023_007_011,train
dop20rgbi_32_388_5602_2_rp_2023_007_012,train
dop20rgbi_32_388_5602_2_rp_2023_007_013,train
dop20rgbi_32_388_5602_2_rp_2023_007_014,train
dop20rgbi_32_388_5602_2_rp_2023_008_011,train
dop20rgbi_32_388_5602_2_rp_2023_008_012,train
dop20rgbi_32_388_5602_2_rp_2023_008_013,train
dop20rgbi_32_388_5602_2_rp_2023_008_014,train
dop20rgbi_32_388_5602_2_rp_2023_009_005,train
dop20rgbi_32_388_5602_2_rp_2023_009_009,train
dop20rgbi_32_388_5602_2_rp_2023_009_010,train
dop20rgbi_32_388_5602_2_rp_2023_009_011,train
dop20rgbi_32_388_5602_2_rp_2023_010_009,train
dop20rgbi_32_388_5602_2_rp_2023_010_010,train
dop20rgbi_32_388_5602_2_rp_2023_010_011,train
dop20rgbi_32_388_5602_2_rp_2023_011_008,train
dop20rgbi_32_388_5602_2_rp_2023_011_009,train
dop20rgbi_32_388_5602_2_rp_2023_011_010,train
dop20rgbi_32_388_5602_2_rp_2023_011_018,train
dop20rgbi_32_388_5602_2_rp_2023_012_010,train
dop20rgbi_32_388_5602_2_rp_2023_012_018,train
dop20rgbi_32_388_5602_2_rp_2023_017_011,train
dop20rgbi_32_388_5602_2_rp_2023_017_012,train
dop20rgbi_32_388_5602_2_rp_2023_018_011,train
dop20rgbi_32_388_5604_2_rp_2023_001_002,train
dop20rgbi_32_388_5604_2_rp_2023_006_003,train
dop20rgbi_32_388_5604_2_rp_2023_006_004,train
dop20rgbi_32_388_5604_2_rp_2023_007_001,train
dop20rgbi_32_388_5604_2_rp_2023_007_002,train
dop20rgbi_32_388_5604_2_rp_2023_007_003,train
dop20rgbi_32_388_5604_2_rp_2023_007_004,train
dop20rgbi_32_388_5604_2_rp_2023_008_002,train
dop20rgbi_32_388_5604_2_rp_2023_013_008,train
dop20rgbi_32_388_5604_2_rp_2023_014_007,train
dop20rgbi_32_388_5604_2_rp_2023_014_008,train
dop20rgbi_32_388_5604_2_rp_2023_015_001,train
dop20rgbi_32_388_5604_2_rp_2023_015_002,train
dop20rgbi_32_388_5604_2_rp_2023_016_001,train
dop20rgbi_32_388_5604_2_rp_2023_016_002,train
dop20rgbi_32_388_5604_2_rp_2023_017_006,train
dop20rgbi_32_388_5606_2_rp_2023_017_001,train
dop20rgbi_32_388_5606_2_rp_2023_017_002,train
dop20rgbi_32_388_5606_2_rp_2023_018_002,train
dop20rgbi_32_388_5606_2_rp_2023_019_002,train
dop20rgbi_32_388_5606_2_rp_2023_020_001,train
dop20rgbi_32_388_5606_2_rp_2023_020_002,train
dop20rgbi_32_388_5608_2_rp_2023_001_011,train
dop20rgbi_32_388_5608_2_rp_2023_010_019,train
dop20rgbi_32_388_5608_2_rp_2023_010_020,train
dop20rgbi_32_388_5610_2_rp_2023_001_011,train
dop20rgbi_32_388_5610_2_rp_2023_001_012,train
dop20rgbi_32_388_5610_2_rp_2023_020_011,train
dop20rgbi_32_388_5610_2_rp_2023_020_012,train
dop20rgbi_32_390_5598_2_rp_2023_001_004,train
dop20rgbi_32_390_5598_2_rp_2023_002_004,train
dop20rgbi_32_390_5598_2_rp_2023_002_015,train
dop20rgbi_32_390_5598_2_rp_2023_003_015,train
dop20rgbi_32_390_5598_2_rp_2023_013_006,train
dop20rgbi_32_390_5598_2_rp_2023_014_001,train
dop20rgbi_32_390_5598_2_rp_2023_014_006,train
dop20rgbi_32_390_5598_2_rp_2023_015_001,train
dop20rgbi_32_390_5598_2_rp_2023_016_001,train
dop20rgbi_32_390_5600_2_rp_2023_015_015,train
dop20rgbi_32_390_5600_2_rp_2023_015_016,train
dop20rgbi_32_390_5600_2_rp_2023_016_015,train
dop20rgbi_32_390_5600_2_rp_2023_016_016,train
dop20rgbi_32_390_5602_2_rp_2023_003_004,train
dop20rgbi_32_390_5602_2_rp_2023_004_003,train
dop20rgbi_32_390_5602_2_rp_2023_004_004,train
dop20rgbi_32_390_5602_2_rp_2023_006_007,train
dop20rgbi_32_390_5602_2_rp_2023_010_013,train
dop20rgbi_32_390_5602_2_rp_2023_010_014,train
dop20rgbi_32_390_5602_2_rp_2023_011_013,train
dop20rgbi_32_390_5602_2_rp_2023_011_014,train
dop20rgbi_32_390_5602_2_rp_2023_011_015,train
dop20rgbi_32_390_5602_2_rp_2023_012_013,train
dop20rgbi_32_390_5602_2_rp_2023_013_005,train
dop20rgbi_32_390_5602_2_rp_2023_013_006,train
dop20rgbi_32_390_5602_2_rp_2023_014_005,train
dop20rgbi_32_390_5602_2_rp_2023_014_006,train
dop20rgbi_32_390_5602_2_rp_2023_015_005,train
dop20rgbi_32_390_5602_2_rp_2023_015_006,train
dop20rgbi_32_390_5602_2_rp_2023_016_006,train
dop20rgbi_32_390_5606_2_rp_2023_001_002,train
dop20rgbi_32_390_5606_2_rp_2023_002_001,train
dop20rgbi_32_390_5606_2_rp_2023_002_002,train
dop20rgbi_32_390_5606_2_rp_2023_002_003,train
dop20rgbi_32_390_5606_2_rp_2023_002_004,train
dop20rgbi_32_390_5606_2_rp_2023_003_003,train
dop20rgbi_32_390_5606_2_rp_2023_003_004,train
dop20rgbi_32_390_5606_2_rp_2023_003_005,train
dop20rgbi_32_390_5606_2_rp_2023_004_003,train
dop20rgbi_32_390_5606_2_rp_2023_004_005,train
dop20rgbi_32_390_5606_2_rp_2023_004_006,train
dop20rgbi_32_390_5608_2_rp_2023_019_003,train
dop20rgbi_32_390_5608_2_rp_2023_019_004,train
dop20rgbi_32_390_5608_2_rp_2023_020_002,train
dop20rgbi_32_390_5608_2_rp_2023_020_003,train
dop20rgbi_32_390_5608_2_rp_2023_020_004,train
dop20rgbi_32_390_5610_2_rp_2023_013_017,train
dop20rgbi_32_390_5610_2_rp_2023_013_018,train
dop20rgbi_32_390_5610_2_rp_2023_017_006,train
dop20rgbi_32_390_5610_2_rp_2023_018_005,train
dop20rgbi_32_390_5610_2_rp_2023_018_006,train
dop20rgbi_32_390_5614_2_rp_2023_008_003,train
dop20rgbi_32_390_5614_2_rp_2023_009_003,train
dop20rgbi_32_390_5614_2_rp_2023_009_004,train
dop20rgbi_32_390_5614_2_rp_2023_010_003,train
dop20rgbi_32_390_5614_2_rp_2023_010_004,train
dop20rgbi_32_392_5600_2_rp_2023_001_017,train
dop20rgbi_32_392_5600_2_rp_2023_001_018,train
dop20rgbi_32_392_5600_2_rp_2023_001_019,train
dop20rgbi_32_392_5600_2_rp_2023_002_002,train
dop20rgbi_32_392_5600_2_rp_2023_002_003,train
dop20rgbi_32_392_5600_2_rp_2023_002_015,train
dop20rgbi_32_392_5600_2_rp_2023_002_016,train
dop20rgbi_32_392_5600_2_rp_2023_002_017,train
dop20rgbi_32_392_5600_2_rp_2023_002_018,train
dop20rgbi_32_392_5600_2_rp_2023_002_019,train
dop20rgbi_32_392_5600_2_rp_2023_003_001,train
dop20rgbi_32_392_5600_2_rp_2023_003_002,train
dop20rgbi_32_392_5600_2_rp_2023_003_003,train
dop20rgbi_32_392_5600_2_rp_2023_003_004,train
dop20rgbi_32_392_5600_2_rp_2023_003_014,train
dop20rgbi_32_392_5600_2_rp_2023_003_015,train
dop20rgbi_32_392_5600_2_rp_2023_003_016,train
dop20rgbi_32_392_5600_2_rp_2023_003_017,train
dop20rgbi_32_392_5600_2_rp_2023_003_018,train
dop20rgbi_32_392_5600_2_rp_2023_004_001,train
dop20rgbi_32_392_5600_2_rp_2023_004_002,train
dop20rgbi_32_392_5600_2_rp_2023_004_003,train
dop20rgbi_32_392_5600_2_rp_2023_004_014,train
dop20rgbi_32_392_5600_2_rp_2023_004_015,train
dop20rgbi_32_392_5600_2_rp_2023_004_016,train
dop20rgbi_32_392_5600_2_rp_2023_004_017,train
dop20rgbi_32_392_5600_2_rp_2023_004_018,train
dop20rgbi_32_392_5600_2_rp_2023_005_012,train
dop20rgbi_32_392_5600_2_rp_2023_005_015,train
dop20rgbi_32_392_5600_2_rp_2023_005_016,train
dop20rgbi_32_392_5600_2_rp_2023_005_017,train
dop20rgbi_32_392_5600_2_rp_2023_006_011,train
dop20rgbi_32_392_5600_2_rp_2023_006_012,train
dop20rgbi_32_392_5600_2_rp_2023_006_016,train
dop20rgbi_32_392_5600_2_rp_2023_006_017,train
dop20rgbi_32_392_5600_2_rp_2023_006_019,train
dop20rgbi_32_392_5600_2_rp_2023_006_020,train
dop20rgbi_32_392_5600_2_rp_2023_007_009,train
dop20rgbi_32_392_5600_2_rp_2023_007_011,train
dop20rgbi_32_392_5600_2_rp_2023_007_012,train
dop20rgbi_32_392_5600_2_rp_2023_007_013,train
dop20rgbi_32_392_5600_2_rp_2023_008_002,train
dop20rgbi_32_392_5600_2_rp_2023_008_008,train
dop20rgbi_32_392_5600_2_rp_2023_008_009,train
dop20rgbi_32_392_5600_2_rp_2023_008_012,train
dop20rgbi_32_392_5600_2_rp_2023_008_013,train
dop20rgbi_32_392_5600_2_rp_2023_009_001,train
dop20rgbi_32_392_5600_2_rp_2023_009_002,train
dop20rgbi_32_392_5600_2_rp_2023_009_012,train
dop20rgbi_32_392_5600_2_rp_2023_009_013,train
dop20rgbi_32_392_5600_2_rp_2023_009_014,train
dop20rgbi_32_392_5600_2_rp_2023_010_001,train
dop20rgbi_32_392_5600_2_rp_2023_010_002,train
dop20rgbi_32_392_5600_2_rp_2023_010_012,train
dop20rgbi_32_392_5600_2_rp_2023_010_013,train
dop20rgbi_32_392_5600_2_rp_2023_010_014,train
dop20rgbi_32_392_5600_2_rp_2023_011_001,train
dop20rgbi_32_392_5600_2_rp_2023_011_002,train
dop20rgbi_32_392_5600_2_rp_2023_011_003,train
dop20rgbi_32_392_5600_2_rp_2023_011_011,train
dop20rgbi_32_392_5600_2_rp_2023_011_012,train
dop20rgbi_32_392_5600_2_rp_2023_011_013,train
dop20rgbi_32_392_5600_2_rp_2023_012_001,train
dop20rgbi_32_392_5600_2_rp_2023_012_002,train
dop20rgbi_32_392_5600_2_rp_2023_012_003,train
dop20rgbi_32_392_5600_2_rp_2023_012_011,train
dop20rgbi_32_392_5600_2_rp_2023_012_012,train
dop20rgbi_32_392_5600_2_rp_2023_013_001,train
dop20rgbi_32_392_5600_2_rp_2023_013_002,train
dop20rgbi_32_392_5600_2_rp_2023_013_003,train
dop20rgbi_32_392_5600_2_rp_2023_013_011,train
dop20rgbi_32_392_5600_2_rp_2023_013_012,train
dop20rgbi_32_392_5600_2_rp_2023_014_001,train
dop20rgbi_32_392_5600_2_rp_2023_014_002,train
dop20rgbi_32_392_5600_2_rp_2023_014_003,train
dop20rgbi_32_392_5600_2_rp_2023_015_001,train
dop20rgbi_32_392_5600_2_rp_2023_016_001,train
dop20rgbi_32_392_5600_2_rp_2023_016_002,train
dop20rgbi_32_392_5600_2_rp_2023_017_001,train
dop20rgbi_32_392_5600_2_rp_2023_017_002,train
dop20rgbi_32_392_5600_2_rp_2023_018_001,train
dop20rgbi_32_392_5600_2_rp_2023_018_002,train
dop20rgbi_32_392_5602_2_rp_2023_005_007,train
dop20rgbi_32_392_5602_2_rp_2023_005_008,train
dop20rgbi_32_392_5602_2_rp_2023_006_008,train
dop20rgbi_32_396_5592_2_rp_2023_016_001,train
dop20rgbi_32_396_5592_2_rp_2023_016_002,train
dop20rgbi_32_396_5592_2_rp_2023_017_001,train
dop20rgbi_32_396_5592_2_rp_2023_018_001,train
dop20rgbi_32_396_5598_2_rp_2023_003_011,train
dop20rgbi_32_396_5598_2_rp_2023_003_012,train
dop20rgbi_32_396_5598_2_rp_2023_004_011,train
dop20rgbi_32_396_5598_2_rp_2023_004_012,train
dop20rgbi_32_396_5602_2_rp_2023_005_006,train
dop20rgbi_32_396_5602_2_rp_2023_006_005,train
dop20rgbi_32_396_5602_2_rp_2023_006_006,train
dop20rgbi_32_396_5602_2_rp_2023_007_005,train
dop20rgbi_32_396_5602_2_rp_2023_007_006,train
dop20rgbi_32_396_5602_2_rp_2023_007_007,train
dop20rgbi_32_396_5602_2_rp_2023_007_008,train
dop20rgbi_32_396_5602_2_rp_2023_007_009,train
dop20rgbi_32_396_5602_2_rp_2023_007_010,train
dop20rgbi_32_396_5602_2_rp_2023_008_004,train
dop20rgbi_32_396_5602_2_rp_2023_008_005,train
dop20rgbi_32_396_5602_2_rp_2023_008_006,train
dop20rgbi_32_396_5602_2_rp_2023_008_007,train
dop20rgbi_32_396_5602_2_rp_2023_008_008,train
dop20rgbi_32_396_5602_2_rp_2023_008_009,train
dop20rgbi_32_396_5602_2_rp_2023_008_010,train
dop20rgbi_32_396_5602_2_rp_2023_009_005,train
dop20rgbi_32_396_5602_2_rp_2023_009_006,train
dop20rgbi_32_396_5602_2_rp_2023_010_005,train
dop20rgbi_32_396_5602_2_rp_2023_010_006,train
dop20rgbi_32_396_5602_2_rp_2023_011_003,train
dop20rgbi_32_396_5602_2_rp_2023_011_004,train
dop20rgbi_32_396_5604_2_rp_2023_008_014,train
dop20rgbi_32_396_5604_2_rp_2023_010_012,train
dop20rgbi_32_396_5604_2_rp_2023_015_010,train
dop20rgbi_32_396_5604_2_rp_2023_015_011,train
dop20rgbi_32_396_5604_2_rp_2023_015_012,train
dop20rgbi_32_396_5604_2_rp_2023_016_010,train
dop20rgbi_32_396_5604_2_rp_2023_017_009,train
dop20rgbi_32_396_5604_2_rp_2023_017_010,train
dop20rgbi_32_396_5604_2_rp_2023_018_007,train
dop20rgbi_32_396_5604_2_rp_2023_018_008,train
dop20rgbi_32_396_5604_2_rp_2023_018_009,train
dop20rgbi_32_396_5604_2_rp_2023_018_010,train
dop20rgbi_32_396_5604_2_rp_2023_019_008,train
dop20rgbi_32_396_5604_2_rp_2023_019_011,train
dop20rgbi_32_396_5604_2_rp_2023_019_012,train
dop20rgbi_32_396_5604_2_rp_2023_019_013,train
dop20rgbi_32_396_5604_2_rp_2023_019_014,train
dop20rgbi_32_396_5604_2_rp_2023_020_007,train
dop20rgbi_32_396_5604_2_rp_2023_020_008,train
dop20rgbi_32_396_5604_2_rp_2023_020_011,train
dop20rgbi_32_396_5604_2_rp_2023_020_012,train
dop20rgbi_32_396_5604_2_rp_2023_020_013,train
dop20rgbi_32_396_5604_2_rp_2023_020_014,train
dop20rgbi_32_398_5590_2_rp_2023_001_013,train
dop20rgbi_32_398_5590_2_rp_2023_002_013,train
dop20rgbi_32_398_5590_2_rp_2023_002_014,train
dop20rgbi_32_398_5590_2_rp_2023_004_013,train
dop20rgbi_32_398_5590_2_rp_2023_004_014,train
dop20rgbi_32_398_5590_2_rp_2023_006_018,train
dop20rgbi_32_398_5590_2_rp_2023_007_017,train
dop20rgbi_32_398_5590_2_rp_2023_007_018,train
dop20rgbi_32_398_5590_2_rp_2023_007_019,train
dop20rgbi_32_398_5590_2_rp_2023_008_017,train
dop20rgbi_32_398_5590_2_rp_2023_008_019,train
dop20rgbi_32_398_5590_2_rp_2023_010_014,train
dop20rgbi_32_398_5590_2_rp_2023_010_015,train
dop20rgbi_32_398_5590_2_rp_2023_011_013,train
dop20rgbi_32_398_5590_2_rp_2023_011_014,train
dop20rgbi_32_398_5590_2_rp_2023_011_015,train
dop20rgbi_32_398_5590_2_rp_2023_012_013,train
dop20rgbi_32_398_5590_2_rp_2023_012_014,train
dop20rgbi_32_398_5590_2_rp_2023_012_016,train
dop20rgbi_32_398_5592_2_rp_2023_007_017,train
dop20rgbi_32_398_5592_2_rp_2023_007_018,train
dop20rgbi_32_398_5592_2_rp_2023_008_017,train
dop20rgbi_32_398_5592_2_rp_2023_008_018,train
dop20rgbi_32_398_5592_2_rp_2023_011_016,train
dop20rgbi_32_398_5592_2_rp_2023_011_017,train
dop20rgbi_32_398_5592_2_rp_2023_012_017,train
dop20rgbi_32_398_5598_2_rp_2023_001_016,train
dop20rgbi_32_398_5598_2_rp_2023_001_017,train
dop20rgbi_32_398_5598_2_rp_2023_001_018,train
dop20rgbi_32_398_5598_2_rp_2023_002_015,train
dop20rgbi_32_398_5598_2_rp_2023_002_016,train
dop20rgbi_32_398_5598_2_rp_2023_002_017,train
dop20rgbi_32_398_5598_2_rp_2023_002_018,train
dop20rgbi_32_398_5598_2_rp_2023_003_015,train
dop20rgbi_32_398_5598_2_rp_2023_003_016,train
dop20rgbi_32_398_5598_2_rp_2023_003_017,train
