tile_name,split,x_center,y_center,acquisition_date
dop20rgbi_32_324_5492_2_rp_2023_011_006,validation,324550,5492950,20230909
dop20rgbi_32_324_5492_2_rp_2023_011_007,validation,324650,5492950,20230909
dop20rgbi_32_324_5492_2_rp_2023_012_006,validation,324550,5492850,20230909
dop20rgbi_32_324_5492_2_rp_2023_012_007,validation,324650,5492850,20230909
dop20rgbi_32_324_5542_2_rp_2023_003_012,train,325150,5543750,20230527
dop20rgbi_32_324_5542_2_rp_2023_004_011,train,325050,5543650,20230527
dop20rgbi_32_324_5542_2_rp_2023_004_012,train,325150,5543650,20230527
dop20rgbi_32_324_5550_2_rp_2023_005_019,train,325850,5551550,20230527
dop20rgbi_32_324_5550_2_rp_2023_005_020,train,325950,5551550,20230527
dop20rgbi_32_324_5550_2_rp_2023_006_019,train,325850,5551450,20230527
dop20rgbi_32_324_5576_2_rp_2023_011_014,validation,325350,5576950,20230907
dop20rgbi_32_324_5576_2_rp_2023_012_014,validation,325350,5576850,20230907
dop20rgbi_32_324_5576_2_rp_2023_012_015,validation,325450,5576850,20230907
dop20rgbi_32_324_5578_2_rp_2023_019_003,validation,324250,5578150,20230907
dop20rgbi_32_326_5490_2_rp_2023_001_001,validation,326050,5491950,20230910
dop20rgbi_32_326_5490_2_rp_2023_002_002,validation,326150,5491850,20230910
dop20rgbi_32_326_5490_2_rp_2023_005_015,validation,327450,5491550,20230910
dop20rgbi_32_326_5490_2_rp_2023_005_016,validation,327550,5491550,20230910
dop20rgbi_32_326_5490_2_rp_2023_006_014,validation,327350,5491450,20230910
dop20rgbi_32_326_5490_2_rp_2023_006_015,validation,327450,5491450,20230910
dop20rgbi_32_326_5490_2_rp_2023_007_013,validation,327250,5491350,20230910
dop20rgbi_32_326_5490_2_rp_2023_007_014,validation,327350,5491350,20230910
dop20rgbi_32_326_5492_2_rp_2023_001_015,validation,327450,5493950,20230909
dop20rgbi_32_326_5492_2_rp_2023_001_016,validation,327550,5493950,20230909
dop20rgbi_32_326_5492_2_rp_2023_002_016,validation,327550,5493850,20230909
dop20rgbi_32_326_5492_2_rp_2023_003_016,validation,327550,5493750,20230909
dop20rgbi_32_326_5494_2_rp_2023_016_019,validation,327850,5494450,20230909
dop20rgbi_32_326_5496_2_rp_2023_001_019,validation,327850,5497950,20230909
dop20rgbi_32_326_5496_2_rp_2023_001_020,validation,327950,5497950,20230909
dop20rgbi_32_326_5496_2_rp_2023_002_019,validation,327850,5497850,20230909
dop20rgbi_32_326_5496_2_rp_2023_002_020,validation,327950,5497850,20230909
dop20rgbi_32_326_5498_2_rp_2023_013_014,validation,327350,5498750,20230909
dop20rgbi_32_326_5498_2_rp_2023_014_013,validation,327250,5498650,20230909
dop20rgbi_32_326_5498_2_rp_2023_014_014,validation,327350,5498650,20230909
dop20rgbi_32_326_5498_2_rp_2023_014_015,validation,327450,5498650,20230909
dop20rgbi_32_326_5498_2_rp_2023_015_015,validation,327450,5498550,20230909
dop20rgbi_32_326_5498_2_rp_2023_016_016,validation,327550,5498450,20230909
dop20rgbi_32_326_5498_2_rp_2023_018_017,validation,327650,5498250,20230909
dop20rgbi_32_326_5498_2_rp_2023_018_018,validation,327750,5498250,20230909
dop20rgbi_32_326_5498_2_rp_2023_019_017,validation,327650,5498150,20230909
dop20rgbi_32_326_5498_2_rp_2023_019_018,validation,327750,5498150,20230909
dop20rgbi_32_326_5498_2_rp_2023_020_016,validation,327550,5498050,20230909
dop20rgbi_32_326_5498_2_rp_2023_020_019,validation,327850,5498050,20230909
dop20rgbi_32_326_5498_2_rp_2023_020_020,validation,327950,5498050,20230909
dop20rgbi_32_326_5500_2_rp_2023_012_007,validation,326650,5500850,20230909
dop20rgbi_32_326_5500_2_rp_2023_013_007,validation,326650,5500750,20230909
dop20rgbi_32_326_5500_2_rp_2023_013_008,validation,326750,5500750,20230909
dop20rgbi_32_326_5500_2_rp_2023_014_007,validation,326650,5500650,20230909
dop20rgbi_32_326_5556_2_rp_2023_009_015,validation,327450,5557150,20230527
dop20rgbi_32_326_5556_2_rp_2023_010_015,validation,327450,5557050,20230527
dop20rgbi_32_328_5496_2_rp_2023_001_001,validation,328050,5497950,20230909
dop20rgbi_32_328_5496_2_rp_2023_001_002,validation,328150,5497950,20230909
dop20rgbi_32_328_5496_2_rp_2023_002_001,validation,328050,5497850,20230909
dop20rgbi_32_328_5496_2_rp_2023_002_002,validation,328150,5497850,20230909
dop20rgbi_32_328_5498_2_rp_2023_001_015,validation,329450,5499950,20230909
dop20rgbi_32_328_5498_2_rp_2023_001_016,validation,329550,5499950,20230909
dop20rgbi_32_328_5498_2_rp_2023_002_016,validation,329550,5499850,20230909
dop20rgbi_32_328_5498_2_rp_2023_002_018,validation,329750,5499850,20230909
dop20rgbi_32_328_5498_2_rp_2023_003_014,validation,329350,5499750,20230909
dop20rgbi_32_328_5498_2_rp_2023_003_015,validation,329450,5499750,20230909
dop20rgbi_32_328_5498_2_rp_2023_003_016,validation,329550,5499750,20230909
dop20rgbi_32_328_5498_2_rp_2023_004_005,validation,328450,5499650,20230909
dop20rgbi_32_328_5498_2_rp_2023_004_006,validation,328550,5499650,20230909
dop20rgbi_32_328_5498_2_rp_2023_004_013,validation,329250,5499650,20230909
dop20rgbi_32_328_5498_2_rp_2023_004_014,validation,329350,5499650,20230909
dop20rgbi_32_328_5498_2_rp_2023_004_015,validation,329450,5499650,20230909
dop20rgbi_32_328_5498_2_rp_2023_004_016,validation,329550,5499650,20230909
dop20rgbi_32_328_5500_2_rp_2023_004_020,validation,329950,5501650,20230909
dop20rgbi_32_328_5500_2_rp_2023_006_020,validation,329950,5501450,20230909
dop20rgbi_32_328_5500_2_rp_2023_007_019,validation,329850,5501350,20230909
dop20rgbi_32_328_5500_2_rp_2023_007_020,validation,329950,5501350,20230909
dop20rgbi_32_328_5500_2_rp_2023_008_019,validation,329850,5501250,20230909
dop20rgbi_32_328_5500_2_rp_2023_008_020,validation,329950,5501250,20230909
dop20rgbi_32_328_5500_2_rp_2023_017_016,validation,329550,5500350,20230909
dop20rgbi_32_328_5500_2_rp_2023_017_017,validation,329650,5500350,20230909
dop20rgbi_32_328_5500_2_rp_2023_018_016,validation,329550,5500250,20230909
dop20rgbi_32_328_5500_2_rp_2023_018_017,validation,329650,5500250,20230909
dop20rgbi_32_328_5500_2_rp_2023_019_015,validation,329450,5500150,20230909
dop20rgbi_32_328_5500_2_rp_2023_019_016,validation,329550,5500150,20230909
dop20rgbi_32_328_5500_2_rp_2023_019_017,validation,329650,5500150,20230909
dop20rgbi_32_328_5500_2_rp_2023_019_018,validation,329750,5500150,20230909
dop20rgbi_32_328_5500_2_rp_2023_020_013,validation,329250,5500050,20230909
dop20rgbi_32_328_5500_2_rp_2023_020_014,validation,329350,5500050,20230909
dop20rgbi_32_328_5500_2_rp_2023_020_016,validation,329550,5500050,20230909
dop20rgbi_32_328_5500_2_rp_2023_020_017,validation,329650,5500050,20230909
dop20rgbi_32_328_5500_2_rp_2023_020_018,validation,329750,5500050,20230909
dop20rgbi_32_328_5524_2_rp_2023_002_005,test,328450,5525850,20230908
dop20rgbi_32_328_5524_2_rp_2023_002_006,test,328550,5525850,20230908
dop20rgbi_32_328_5524_2_rp_2023_003_006,test,328550,5525750,20230908
dop20rgbi_32_328_5532_2_rp_2023_003_010,train,328950,5533750,20230527
dop20rgbi_32_328_5532_2_rp_2023_004_010,train,328950,5533650,20230527
dop20rgbi_32_328_5532_2_rp_2023_010_005,train,328450,5533050,20230527
dop20rgbi_32_328_5546_2_rp_2023_005_009,train,328850,5547550,20230527
dop20rgbi_32_328_5546_2_rp_2023_006_009,train,328850,5547450,20230527
dop20rgbi_32_328_5550_2_rp_2023_009_001,train,328050,5551150,20230527
dop20rgbi_32_328_5550_2_rp_2023_010_001,train,328050,5551050,20230527
dop20rgbi_32_328_5552_2_rp_2023_015_019,validation,329850,5552550,20230527
dop20rgbi_32_328_5552_2_rp_2023_015_020,validation,329950,5552550,20230527
dop20rgbi_32_328_5552_2_rp_2023_016_020,train,329950,5552450,20230527
dop20rgbi_32_328_5556_2_rp_2023_015_005,validation,328450,5556550,20230527
dop20rgbi_32_328_5556_2_rp_2023_016_005,validation,328450,5556450,20230527
dop20rgbi_32_328_5578_2_rp_2023_002_011,validation,329050,5579850,20230907
dop20rgbi_32_328_5578_2_rp_2023_003_011,validation,329050,5579750,20230907
dop20rgbi_32_328_5578_2_rp_2023_004_011,validation,329050,5579650,20230907
dop20rgbi_32_328_5578_2_rp_2023_014_015,validation,329450,5578650,20230907
dop20rgbi_32_328_5578_2_rp_2023_015_015,validation,329450,5578550,20230907
dop20rgbi_32_330_5498_2_rp_2023_001_017,validation,331650,5499950,20230909
dop20rgbi_32_330_5498_2_rp_2023_002_018,validation,331750,5499850,20230909
dop20rgbi_32_330_5498_2_rp_2023_007_015,validation,331450,5499350,20230909
dop20rgbi_32_330_5498_2_rp_2023_007_016,validation,331550,5499350,20230909
dop20rgbi_32_330_5500_2_rp_2023_003_009,validation,330850,5501750,20230909
dop20rgbi_32_330_5500_2_rp_2023_004_008,validation,330750,5501650,20230909
dop20rgbi_32_330_5500_2_rp_2023_004_009,validation,330850,5501650,20230909
dop20rgbi_32_330_5500_2_rp_2023_005_007,validation,330650,5501550,20230909
dop20rgbi_32_330_5500_2_rp_2023_006_007,validation,330650,5501450,20230909
dop20rgbi_32_330_5500_2_rp_2023_006_008,validation,330750,5501450,20230909
dop20rgbi_32_330_5500_2_rp_2023_007_001,validation,330050,5501350,20230909
dop20rgbi_32_330_5500_2_rp_2023_007_007,validation,330650,5501350,20230909
dop20rgbi_32_330_5500_2_rp_2023_007_008,validation,330750,5501350,20230909
dop20rgbi_32_330_5500_2_rp_2023_008_001,validation,330050,5501250,20230909
dop20rgbi_32_330_5500_2_rp_2023_008_007,validation,330650,5501250,20230909
dop20rgbi_32_330_5500_2_rp_2023_008_008,validation,330750,5501250,20230909
dop20rgbi_32_330_5500_2_rp_2023_011_020,validation,331950,5500950,20230909
dop20rgbi_32_330_5500_2_rp_2023_018_001,validation,330050,5500250,20230909
dop20rgbi_32_330_5502_2_rp_2023_013_014,validation,331350,5502750,20230909
dop20rgbi_32_330_5502_2_rp_2023_014_014,validation,331350,5502650,20230909
dop20rgbi_32_330_5502_2_rp_2023_015_011,validation,331050,5502550,20230909
dop20rgbi_32_330_5502_2_rp_2023_015_012,validation,331150,5502550,20230909
dop20rgbi_32_330_5502_2_rp_2023_016_012,validation,331150,5502450,20230909
dop20rgbi_32_330_5502_2_rp_2023_017_012,validation,331150,5502350,20230909
dop20rgbi_32_330_5502_2_rp_2023_017_013,validation,331250,5502350,20230909
dop20rgbi_32_330_5502_2_rp_2023_017_014,validation,331350,5502350,20230909
dop20rgbi_32_330_5502_2_rp_2023_018_004,validation,330350,5502250,20230909
dop20rgbi_32_330_5508_2_rp_2023_003_015,test,331450,5509750,20230908
dop20rgbi_32_330_5508_2_rp_2023_004_015,test,331450,5509650,20230908
dop20rgbi_32_330_5536_2_rp_2023_015_011,train,331050,5536550,20230527
dop20rgbi_32_330_5536_2_rp_2023_018_016,train,331550,5536250,20230527
dop20rgbi_32_330_5536_2_rp_2023_018_017,train,331650,5536250,20230527
dop20rgbi_32_330_5552_2_rp_2023_015_001,validation,330050,5552550,20230527
dop20rgbi_32_330_5552_2_rp_2023_016_001,validation,330050,5552450,20230527
dop20rgbi_32_330_5552_2_rp_2023_016_002,validation,330150,5552450,20230527
dop20rgbi_32_330_5554_2_rp_2023_007_001,validation,330050,5555350,20230527
dop20rgbi_32_330_5554_2_rp_2023_008_001,validation,330050,5555250,20230527
dop20rgbi_32_330_5554_2_rp_2023_008_002,validation,330150,5555250,20230527
dop20rgbi_32_330_5556_2_rp_2023_018_015,train,331450,5556250,20230527
dop20rgbi_32_330_5556_2_rp_2023_018_016,train,331550,5556250,20230527
dop20rgbi_32_330_5558_2_rp_2023_017_018,validation,331750,5558350,20230527
dop20rgbi_32_330_5560_2_rp_2023_007_018,validation,331750,5561350,20230906
dop20rgbi_32_330_5560_2_rp_2023_007_019,validation,331850,5561350,20230906
dop20rgbi_32_332_5490_2_rp_2023_011_009,validation,332850,5490950,20230910
dop20rgbi_32_332_5498_2_rp_2023_002_001,validation,332050,5499850,20230909
dop20rgbi_32_332_5498_2_rp_2023_004_016,validation,333550,5499650,20230909
dop20rgbi_32_332_5498_2_rp_2023_005_011,validation,333050,5499550,20230909
dop20rgbi_32_332_5498_2_rp_2023_006_011,validation,333050,5499450,20230909
dop20rgbi_32_332_5498_2_rp_2023_006_012,validation,333150,5499450,20230909
dop20rgbi_32_332_5500_2_rp_2023_006_003,validation,332250,5501450,20230909
dop20rgbi_32_332_5500_2_rp_2023_010_003,validation,332250,5501050,20230909
dop20rgbi_32_332_5500_2_rp_2023_019_010,validation,332950,5500150,20230909
dop20rgbi_32_332_5500_2_rp_2023_020_010,validation,332950,5500050,20230909
dop20rgbi_32_332_5508_2_rp_2023_008_007,test,332650,5509250,20230908
dop20rgbi_32_332_5508_2_rp_2023_008_008,test,332750,5509250,20230908
dop20rgbi_32_332_5508_2_rp_2023_009_007,test,332650,5509150,20230908
dop20rgbi_32_332_5508_2_rp_2023_009_008,test,332750,5509150,20230908
dop20rgbi_32_332_5508_2_rp_2023_010_007,test,332650,5509050,20230908
dop20rgbi_32_332_5530_2_rp_2023_011_009,train,332850,5530950,20230527
dop20rgbi_32_332_5530_2_rp_2023_012_009,train,332850,5530850,20230527
dop20rgbi_32_332_5530_2_rp_2023_012_010,train,332950,5530850,20230527
dop20rgbi_32_332_5556_2_rp_2023_007_017,train,333650,5557350,20230527
dop20rgbi_32_332_5556_2_rp_2023_007_018,train,333750,5557350,20230527
dop20rgbi_32_332_5556_2_rp_2023_008_017,train,333650,5557250,20230527
dop20rgbi_32_332_5556_2_rp_2023_008_018,train,333750,5557250,20230527
dop20rgbi_32_332_5556_2_rp_2023_009_017,train,333650,5557150,20230527
dop20rgbi_32_332_5556_2_rp_2023_009_018,train,333750,5557150,20230527
dop20rgbi_32_332_5556_2_rp_2023_010_017,train,333650,5557050,20230527
dop20rgbi_32_332_5556_2_rp_2023_010_018,train,333750,5557050,20230527
dop20rgbi_32_334_5500_2_rp_2023_019_007,validation,334650,5500150,20230909
dop20rgbi_32_334_5500_2_rp_2023_020_007,validation,334650,5500050,20230909
dop20rgbi_32_336_5498_2_rp_2023_001_003,validation,336250,5499950,20230909
dop20rgbi_32_336_5498_2_rp_2023_001_004,validation,336350,5499950,20230909
dop20rgbi_32_336_5498_2_rp_2023_004_003,validation,336250,5499650,20230909
dop20rgbi_32_336_5498_2_rp_2023_004_004,validation,336350,5499650,20230909
dop20rgbi_32_336_5498_2_rp_2023_004_007,validation,336650,5499650,20230909
dop20rgbi_32_336_5498_2_rp_2023_005_003,validation,336250,5499550,20230909
dop20rgbi_32_336_5498_2_rp_2023_005_004,validation,336350,5499550,20230909
dop20rgbi_32_336_5498_2_rp_2023_005_007,validation,336650,5499550,20230909
dop20rgbi_32_336_5498_2_rp_2023_005_008,validation,336750,5499550,20230909
dop20rgbi_32_336_5498_2_rp_2023_005_009,validation,336850,5499550,20230909
dop20rgbi_32_336_5498_2_rp_2023_008_007,validation,336650,5499250,20230909
dop20rgbi_32_336_5498_2_rp_2023_008_008,validation,336750,5499250,20230909
dop20rgbi_32_336_5498_2_rp_2023_008_009,validation,336850,5499250,20230909
dop20rgbi_32_336_5498_2_rp_2023_008_015,validation,337450,5499250,20230909
dop20rgbi_32_336_5498_2_rp_2023_008_016,validation,337550,5499250,20230909
dop20rgbi_32_336_5498_2_rp_2023_008_017,validation,337650,5499250,20230909
dop20rgbi_32_336_5498_2_rp_2023_009_016,validation,337550,5499150,20230909
dop20rgbi_32_336_5498_2_rp_2023_009_017,validation,337650,5499150,20230909
dop20rgbi_32_336_5498_2_rp_2023_010_019,validation,337850,5499050,20230909
dop20rgbi_32_336_5498_2_rp_2023_011_015,validation,337450,5498950,20230909
dop20rgbi_32_336_5498_2_rp_2023_011_016,validation,337550,5498950,20230909
dop20rgbi_32_336_5498_2_rp_2023_011_018,validation,337750,5498950,20230909
dop20rgbi_32_336_5498_2_rp_2023_011_020,validation,337950,5498950,20230909
dop20rgbi_32_336_5498_2_rp_2023_012_004,validation,336350,5498850,20230909
dop20rgbi_32_336_5498_2_rp_2023_012_005,validation,336450,5498850,20230909
dop20rgbi_32_336_5498_2_rp_2023_012_016,validation,337550,5498850,20230909
dop20rgbi_32_336_5498_2_rp_2023_012_017,validation,337650,5498850,20230909
dop20rgbi_32_336_5498_2_rp_2023_012_018,validation,337750,5498850,20230909
dop20rgbi_32_336_5498_2_rp_2023_012_019,validation,337850,5498850,20230909
dop20rgbi_32_336_5498_2_rp_2023_013_004,validation,336350,5498750,20230909
dop20rgbi_32_336_5498_2_rp_2023_013_005,validation,336450,5498750,20230909
dop20rgbi_32_336_5498_2_rp_2023_013_006,validation,336550,5498750,20230909
dop20rgbi_32_336_5498_2_rp_2023_013_014,validation,337350,5498750,20230909
dop20rgbi_32_336_5498_2_rp_2023_013_017,validation,337650,5498750,20230909
dop20rgbi_32_336_5498_2_rp_2023_013_019,validation,337850,5498750,20230909
dop20rgbi_32_336_5498_2_rp_2023_014_006,validation,336550,5498650,20230909
dop20rgbi_32_336_5498_2_rp_2023_014_007,validation,336650,5498650,20230909
dop20rgbi_32_336_5498_2_rp_2023_014_008,validation,336750,5498650,20230909
dop20rgbi_32_336_5498_2_rp_2023_014_011,validation,337050,5498650,20230909
dop20rgbi_32_336_5498_2_rp_2023_014_012,validation,337150,5498650,20230909
dop20rgbi_32_336_5498_2_rp_2023_014_013,validation,337250,5498650,20230909
dop20rgbi_32_336_5498_2_rp_2023_014_014,validation,337350,5498650,20230909
dop20rgbi_32_336_5498_2_rp_2023_014_019,validation,337850,5498650,20230909
dop20rgbi_32_336_5498_2_rp_2023_014_020,validation,337950,5498650,20230909
dop20rgbi_32_336_5498_2_rp_2023_015_006,validation,336550,5498550,20230909
dop20rgbi_32_336_5498_2_rp_2023_015_007,validation,336650,5498550,20230909
dop20rgbi_32_336_5498_2_rp_2023_015_008,validation,336750,5498550,20230909
dop20rgbi_32_336_5498_2_rp_2023_015_009,validation,336850,5498550,20230909
dop20rgbi_32_336_5498_2_rp_2023_015_011,validation,337050,5498550,20230909
dop20rgbi_32_336_5498_2_rp_2023_015_012,validation,337150,5498550,20230909
dop20rgbi_32_336_5498_2_rp_2023_015_013,validation,337250,5498550,20230909
dop20rgbi_32_336_5498_2_rp_2023_015_015,validation,337450,5498550,20230909
dop20rgbi_32_336_5498_2_rp_2023_015_018,validation,337750,5498550,20230909
dop20rgbi_32_336_5498_2_rp_2023_015_019,validation,337850,5498550,20230909
dop20rgbi_32_336_5498_2_rp_2023_015_020,validation,337950,5498550,20230909
dop20rgbi_32_336_5498_2_rp_2023_016_004,validation,336350,5498450,20230909
dop20rgbi_32_336_5498_2_rp_2023_016_006,validation,336550,5498450,20230909
dop20rgbi_32_336_5498_2_rp_2023_016_007,validation,336650,5498450,20230909
dop20rgbi_32_336_5498_2_rp_2023_016_008,validation,336750,5498450,20230909
dop20rgbi_32_336_5498_2_rp_2023_016_010,validation,336950,5498450,20230909
dop20rgbi_32_336_5498_2_rp_2023_016_011,validation,337050,5498450,20230909
dop20rgbi_32_336_5498_2_rp_2023_016_014,validation,337350,5498450,20230909
dop20rgbi_32_336_5498_2_rp_2023_016_015,validation,337450,5498450,20230909
dop20rgbi_32_336_5498_2_rp_2023_016_016,validation,337550,5498450,20230909
dop20rgbi_32_336_5498_2_rp_2023_016_017,validation,337650,5498450,20230909
dop20rgbi_32_336_5498_2_rp_2023_016_018,validation,337750,5498450,20230909
dop20rgbi_32_336_5498_2_rp_2023_017_001,validation,336050,5498350,20230909
dop20rgbi_32_336_5498_2_rp_2023_017_002,validation,336150,5498350,20230909
dop20rgbi_32_336_5498_2_rp_2023_017_003,validation,336250,5498350,20230909
dop20rgbi_32_336_5498_2_rp_2023_017_007,validation,336650,5498350,20230909
dop20rgbi_32_336_5498_2_rp_2023_017_008,validation,336750,5498350,20230909
dop20rgbi_32_336_5498_2_rp_2023_017_009,validation,336850,5498350,20230909
dop20rgbi_32_336_5498_2_rp_2023_017_010,validation,336950,5498350,20230909
dop20rgbi_32_336_5498_2_rp_2023_017_011,validation,337050,5498350,20230909
dop20rgbi_32_336_5498_2_rp_2023_017_012,validation,337150,5498350,20230909
dop20rgbi_32_336_5498_2_rp_2023_017_013,validation,337250,5498350,20230909
dop20rgbi_32_336_5498_2_rp_2023_017_014,validation,337350,5498350,20230909
dop20rgbi_32_336_5498_2_rp_2023_017_015,validation,337450,5498350,20230909
dop20rgbi_32_336_5498_2_rp_2023_017_016,validation,337550,5498350,20230909
dop20rgbi_32_336_5498_2_rp_2023_018_001,validation,336050,5498250,20230909
dop20rgbi_32_336_5498_2_rp_2023_018_002,validation,336150,5498250,20230909
dop20rgbi_32_336_5498_2_rp_2023_018_003,validation,336250,5498250,20230909
dop20rgbi_32_336_5498_2_rp_2023_018_006,validation,336550,5498250,20230909
dop20rgbi_32_336_5498_2_rp_2023_018_007,validation,336650,5498250,20230909
dop20rgbi_32_336_5498_2_rp_2023_018_008,validation,336750,5498250,20230909
dop20rgbi_32_336_5498_2_rp_2023_018_009,validation,336850,5498250,20230909
dop20rgbi_32_336_5498_2_rp_2023_018_010,validation,336950,5498250,20230909
dop20rgbi_32_336_5498_2_rp_2023_018_012,validation,337150,5498250,20230909
dop20rgbi_32_336_5498_2_rp_2023_018_015,validation,337450,5498250,20230909
dop20rgbi_32_336_5498_2_rp_2023_018_016,validation,337550,5498250,20230909
dop20rgbi_32_336_5498_2_rp_2023_019_002,validation,336150,5498150,20230909
dop20rgbi_32_336_5498_2_rp_2023_019_006,validation,336550,5498150,20230909
